"Larry","The","Launcher"
"99.20339160000003","103371.00","22.31"
"99.58436949999998","103371.25","22.31"
"99.96299999999997","103371.00","22.31"
"100.33810759999994","103371.00","22.25"
"100.72119939999993","103372.00","22.31"
"101.14152330000002","103371.00","22.31"
"101.5045632","103371.75","22.31"
"101.86460260000001","103369.00","22.25"
"102.23449859999994","103372.75","22.31"
"102.61467689999995","103370.25","22.25"
"102.98628499999995","103371.00","22.25"
"103.44241199999999","103371.00","22.25"
"103.76552679999998","103371.50","22.25"
"104.14455029999999","103372.50","22.25"
"104.50697209999998","103372.75","22.25"
"104.88883669999996","103371.75","22.25"
"105.26759719999995","103370.50","22.25"
"105.64790759999994","103374.50","22.25"
"106.03843570000004","103366.00","22.25"
"106.42457449999995","103368.75","22.25"
"106.79165979999993","103368.75","22.25"
"107.16245779999997","103369.50","22.25"
"107.54536469999994","103367.75","22.25"
"107.92745709999997","103369.00","22.25"
"108.32365379999999","103366.50","22.25"
"108.70457529999999","103370.50","22.25"
"109.07865459999994","103364.50","22.25"
"109.45458959999996","103369.75","22.25"
"109.82757800000002","103371.25","22.25"
"110.20788649999997","103370.25","22.25"
"110.60941730000002","103371.75","22.25"
"110.97366979999993","103371.25","22.25"
"111.34292119999998","103368.25","22.25"
"111.7207459","103369.25","22.25"
"112.11130830000002","103366.75","22.25"
"112.48068249999994","103369.00","22.25"
"112.86396379999996","103368.75","22.25"
"113.26494400000001","103366.50","22.25"
"113.61506480000003","103367.75","22.25"
"114.00127850000001","103368.25","22.25"
"114.38583229999995","103369.50","22.25"
"114.74852669999996","103366.25","22.25"
"115.12391049999997","103366.50","22.25"
"115.52819569999997","103367.50","22.25"
"115.88507170000003","103364.25","22.25"
"116.25381619999996","103363.25","22.19"
"116.6395056","103366.50","22.25"
"117.00718289999998","103365.50","22.25"
"117.40470989999994","103365.25","22.25"
"117.77412100000004","103367.25","22.25"
"118.15457179999999","103361.50","22.19"
"118.53507349999995","103364.75","22.19"
"118.91487519999998","103370.50","22.25"
"119.3048205","103366.25","22.25"
"119.67711569999994","103365.50","22.25"
"120.04434309999999","103366.50","22.25"
"120.43401649999998","103364.50","22.19"
"120.79491150000001","103366.25","22.25"
"121.17770869999993","103365.00","22.19"
"121.54521109999996","103369.50","22.25"
"121.9348139","103366.50","22.25"
"122.3041356","103366.00","22.25"
"122.68109340000001","103367.50","22.25"
"123.05673100000001","103366.00","22.19"
"123.44292719999999","103366.25","22.19"
"123.82436889999997","103370.50","22.25"
"124.19222389999993","103366.75","22.19"
"124.57704920000003","103366.25","22.19"
"124.96113830000002","103368.50","22.25"
"125.34441040000002","103368.75","22.19"
"125.72512710000001","103368.25","22.19"
"126.09400149999999","103367.75","22.19"
"126.46698430000004","103368.50","22.19"
"126.84626379999997","103369.50","22.25"
"127.22911750000003","103370.00","22.25"
"127.59922649999999","103364.75","22.19"
"127.98796479999999","103365.50","22.19"
"128.37260479999998","103365.00","22.19"
"128.73993499999995","103365.50","22.19"
"129.1338842","103363.75","22.19"
"129.5075445","103364.00","22.19"
